O1ENSID	O2ENSID
ENSMUSG00000094856	ENSDARG00000100925
ENSMUSG00000047992	ENSDARG00000105040
ENSMUSG00000042410	ENSDARG00000042821
ENSMUSG00000098261	ENSDARG00000083638
ENSMUSG00000098261	ENSDARG00000081015
ENSMUSG00000098261	ENSDARG00000082384
ENSMUSG00000098261	ENSDARG00000082127
ENSMUSG00000088994	
ENSMUSG00000021396	ENSDARG00000003934
ENSMUSG00000102700	
ENSMUSG00000046961	ENSDARG00000086215
ENSMUSG00000108624	
ENSMUSG00000036636	ENSDARG00000019556
ENSMUSG00000088733	
ENSMUSG00000065852	
ENSMUSG00000072460	
ENSMUSG00000096079	
ENSMUSG00000058301	ENSDARG00000016302
ENSMUSG00000047517	
ENSMUSG00000064693	
ENSMUSG00000030775	
ENSMUSG00000048078	ENSDARG00000105088
ENSMUSG00000093149	
ENSMUSG00000037169	ENSDARG00000006837
ENSMUSG00000089195	
ENSMUSG00000007480	ENSDARG00000031348
ENSMUSG00000007480	ENSDARG00000054946
ENSMUSG00000102634	
ENSMUSG00000065582	
ENSMUSG00000053329	ENSDARG00000020618
ENSMUSG00000085426	
ENSMUSG00000065587	
ENSMUSG00000024911	ENSDARG00000016058
ENSMUSG00000024911	ENSDARG00000087666
ENSMUSG00000077497	ENSDARG00000103384
ENSMUSG00000082363	
ENSMUSG00000070423	
ENSMUSG00000026927	ENSDARG00000095515
ENSMUSG00000073530	ENSDARG00000076020
ENSMUSG00000096066	
ENSMUSG00000107224	
ENSMUSG00000073997	ENSDARG00000013014
ENSMUSG00000058856	
ENSMUSG00000032392	ENSDARG00000018593
ENSMUSG00000064791	
ENSMUSG00000084849	
ENSMUSG00000031098	ENSDARG00000100776
ENSMUSG00000079671	
ENSMUSG00000051457	
ENSMUSG00000080820	
ENSMUSG00000061975	
ENSMUSG00000030762	ENSDARG00000045141
ENSMUSG00000040364	
ENSMUSG00000044125	
ENSMUSG00000041841	ENSDARG00000034291
ENSMUSG00000026327	
ENSMUSG00000097726	
ENSMUSG00000077476	ENSDARG00000101659
ENSMUSG00000050700	ENSDARG00000078052
ENSMUSG00000050700	ENSDARG00000076299
ENSMUSG00000039523	ENSDARG00000060361
ENSMUSG00000100720	
ENSMUSG00000045648	ENSDARG00000069134
ENSMUSG00000094588	
ENSMUSG00000072770	
ENSMUSG00000050505	ENSDARG00000036424
ENSMUSG00000058078	
ENSMUSG00000005656	ENSDARG00000058444
ENSMUSG00000068302	ENSDARG00000021201
ENSMUSG00000056228	ENSDARG00000078546
ENSMUSG00000036820	ENSDARG00000100376
ENSMUSG00000061815	
ENSMUSG00000023830	ENSDARG00000006094
ENSMUSG00000085944	
ENSMUSG00000093061	
ENSMUSG00000035314	
ENSMUSG00000043716	ENSDARG00000007320
ENSMUSG00000024831	ENSDARG00000069274
ENSMUSG00000062154	
ENSMUSG00000098876	
ENSMUSG00000059768	
ENSMUSG00000042401	ENSDARG00000102517
ENSMUSG00000042401	ENSDARG00000059826
ENSMUSG00000091606	
ENSMUSG00000038525	ENSDARG00000062960
ENSMUSG00000043925	ENSDARG00000103236
ENSMUSG00000043925	ENSDARG00000102214
ENSMUSG00000043925	ENSDARG00000077211
ENSMUSG00000043925	ENSDARG00000103632
ENSMUSG00000010592	ENSDARG00000036214
ENSMUSG00000087759	
ENSMUSG00000024870	ENSDARG00000052263
ENSMUSG00000022946	ENSDARG00000055857
ENSMUSG00000022756	ENSDARG00000068286
ENSMUSG00000037523	ENSDARG00000069733
ENSMUSG00000081406	
ENSMUSG00000082130	
ENSMUSG00000068819	
ENSMUSG00000077271	
ENSMUSG00000108616	
ENSMUSG00000011837	ENSDARG00000036473
ENSMUSG00000076255	
ENSMUSG00000080459	
ENSMUSG00000088746	
ENSMUSG00000065260	
ENSMUSG00000096920	
ENSMUSG00000089809	
ENSMUSG00000083224	
ENSMUSG00000020213	
ENSMUSG00000098531	
ENSMUSG00000049498	
ENSMUSG00000088159	
ENSMUSG00000084733	
ENSMUSG00000024493	ENSDARG00000019280
ENSMUSG00000048852	
ENSMUSG00000076271	
ENSMUSG00000108214	
ENSMUSG00000064618	
ENSMUSG00000031738	ENSDARG00000034420
ENSMUSG00000102756	
ENSMUSG00000088732	
ENSMUSG00000038622	ENSDARG00000101115
ENSMUSG00000036904	ENSDARG00000038569
ENSMUSG00000036904	ENSDARG00000045444
ENSMUSG00000086726	
ENSMUSG00000107598	
ENSMUSG00000038773	ENSDARG00000062267
ENSMUSG00000087683	
ENSMUSG00000063875	
ENSMUSG00000032758	
ENSMUSG00000030228	ENSDARG00000099803
ENSMUSG00000097643	
ENSMUSG00000099579	
ENSMUSG00000088017	
ENSMUSG00000051811	
ENSMUSG00000076917	
ENSMUSG00000023122	ENSDARG00000003475
ENSMUSG00000023122	ENSDARG00000006811
ENSMUSG00000023723	ENSDARG00000033973
ENSMUSG00000034795	
ENSMUSG00000094185	
ENSMUSG00000025364	ENSDARG00000070657
ENSMUSG00000025364	ENSDARG00000039578
ENSMUSG00000016409	ENSDARG00000033450
ENSMUSG00000093757	
ENSMUSG00000047361	
ENSMUSG00000093535	
ENSMUSG00000095040	
ENSMUSG00000066154	
ENSMUSG00000087049	
ENSMUSG00000045573	ENSDARG00000004869
ENSMUSG00000045573	ENSDARG00000036045
ENSMUSG00000106161	
ENSMUSG00000105982	
ENSMUSG00000051243	ENSDARG00000051875
ENSMUSG00000045534	
ENSMUSG00000103391	
ENSMUSG00000064432	
ENSMUSG00000105329	
ENSMUSG00000022431	ENSDARG00000075177
ENSMUSG00000038084	ENSDARG00000070801
ENSMUSG00000096717	
ENSMUSG00000002944	ENSDARG00000032639
ENSMUSG00000038365	ENSDARG00000075172
ENSMUSG00000077160	
ENSMUSG00000107830	
ENSMUSG00000088769	
ENSMUSG00000046881	
ENSMUSG00000042298	ENSDARG00000074435
ENSMUSG00000065440	
ENSMUSG00000085196	
ENSMUSG00000084107	
ENSMUSG00000103891	
ENSMUSG00000025326	ENSDARG00000055737
ENSMUSG00000081379	
ENSMUSG00000099218	
ENSMUSG00000051768	
ENSMUSG00000040236	ENSDARG00000026068
ENSMUSG00000093734	ENSDARG00000083675
ENSMUSG00000037251	ENSDARG00000003208
ENSMUSG00000060438	
ENSMUSG00000059263	ENSDARG00000102645
ENSMUSG00000102169	
ENSMUSG00000091438	
ENSMUSG00000022780	ENSDARG00000075159
ENSMUSG00000006315	ENSDARG00000039913
ENSMUSG00000030753	ENSDARG00000042489
ENSMUSG00000030753	ENSDARG00000020964
ENSMUSG00000005054	ENSDARG00000045352
ENSMUSG00000005054	ENSDARG00000028164
ENSMUSG00000005054	ENSDARG00000045980
ENSMUSG00000046434	ENSDARG00000011020
ENSMUSG00000046434	ENSDARG00000036675
ENSMUSG00000098474	
ENSMUSG00000103294	
ENSMUSG00000098169	
ENSMUSG00000094484	
ENSMUSG00000100689	ENSDARG00000095395
ENSMUSG00000100689	ENSDARG00000095570
ENSMUSG00000100689	ENSDARG00000092656
ENSMUSG00000100689	ENSDARG00000092796
ENSMUSG00000100689	ENSDARG00000102168
ENSMUSG00000100689	ENSDARG00000096025
ENSMUSG00000100689	ENSDARG00000094679
ENSMUSG00000100689	ENSDARG00000096168
ENSMUSG00000100689	ENSDARG00000096086
ENSMUSG00000100689	ENSDARG00000094375
ENSMUSG00000100689	ENSDARG00000095683
ENSMUSG00000100689	ENSDARG00000092030
ENSMUSG00000100689	ENSDARG00000094654
ENSMUSG00000100689	ENSDARG00000092414
ENSMUSG00000100689	ENSDARG00000090372
ENSMUSG00000100689	ENSDARG00000094806
ENSMUSG00000100689	ENSDARG00000092188
ENSMUSG00000100689	ENSDARG00000095748
ENSMUSG00000100689	ENSDARG00000095225
ENSMUSG00000100689	ENSDARG00000069213
ENSMUSG00000100689	ENSDARG00000096115
ENSMUSG00000100689	ENSDARG00000090812
ENSMUSG00000100689	ENSDARG00000096027
ENSMUSG00000100689	ENSDARG00000096160
ENSMUSG00000100689	ENSDARG00000096087
ENSMUSG00000100689	ENSDARG00000095620
ENSMUSG00000100689	ENSDARG00000091733
ENSMUSG00000100689	ENSDARG00000094649
ENSMUSG00000100689	ENSDARG00000093829
ENSMUSG00000100689	ENSDARG00000092399
ENSMUSG00000100689	ENSDARG00000096169
ENSMUSG00000100689	ENSDARG00000075828
ENSMUSG00000100689	ENSDARG00000092953
ENSMUSG00000100689	ENSDARG00000087049
ENSMUSG00000100689	ENSDARG00000086390
ENSMUSG00000100689	ENSDARG00000090227
ENSMUSG00000100689	ENSDARG00000101773
ENSMUSG00000100689	ENSDARG00000093229
ENSMUSG00000100689	ENSDARG00000076345
ENSMUSG00000100689	ENSDARG00000095096
ENSMUSG00000100689	ENSDARG00000094641
ENSMUSG00000100689	ENSDARG00000094997
ENSMUSG00000100689	ENSDARG00000092603
ENSMUSG00000100689	ENSDARG00000094718
ENSMUSG00000100689	ENSDARG00000095035
ENSMUSG00000100689	ENSDARG00000054252
ENSMUSG00000100689	ENSDARG00000096070
ENSMUSG00000100689	ENSDARG00000069206
ENSMUSG00000100689	ENSDARG00000094626
ENSMUSG00000100689	ENSDARG00000094261
ENSMUSG00000100689	ENSDARG00000090464
ENSMUSG00000100689	ENSDARG00000095156
ENSMUSG00000100689	ENSDARG00000088859
ENSMUSG00000100689	ENSDARG00000074516
ENSMUSG00000100689	ENSDARG00000093266
ENSMUSG00000100689	ENSDARG00000105267
ENSMUSG00000100689	ENSDARG00000092891
ENSMUSG00000100689	ENSDARG00000078171
ENSMUSG00000100689	ENSDARG00000068528
ENSMUSG00000100689	ENSDARG00000054261
ENSMUSG00000100689	ENSDARG00000069211
ENSMUSG00000100689	ENSDARG00000091796
ENSMUSG00000100689	ENSDARG00000086732
ENSMUSG00000100689	ENSDARG00000096106
ENSMUSG00000100689	ENSDARG00000086692
ENSMUSG00000100689	ENSDARG00000093526
ENSMUSG00000100689	ENSDARG00000094682
ENSMUSG00000100689	ENSDARG00000092138
ENSMUSG00000100689	ENSDARG00000094170
ENSMUSG00000100689	ENSDARG00000054254
ENSMUSG00000100689	ENSDARG00000092991
ENSMUSG00000100689	ENSDARG00000096028
ENSMUSG00000100689	ENSDARG00000091705
ENSMUSG00000100689	ENSDARG00000094065
ENSMUSG00000100689	ENSDARG00000096185
ENSMUSG00000100689	ENSDARG00000090383
ENSMUSG00000100689	ENSDARG00000094490
ENSMUSG00000100689	ENSDARG00000092171
ENSMUSG00000100689	ENSDARG00000094011
ENSMUSG00000100689	ENSDARG00000093837
ENSMUSG00000100689	ENSDARG00000093785
ENSMUSG00000100689	ENSDARG00000095498
ENSMUSG00000100689	ENSDARG00000092371
ENSMUSG00000100689	ENSDARG00000054237
ENSMUSG00000053862	
ENSMUSG00000085067	
ENSMUSG00000099317	
ENSMUSG00000027502	ENSDARG00000040607
ENSMUSG00000067916	
ENSMUSG00000026558	ENSDARG00000022213
ENSMUSG00000026558	ENSDARG00000006074
ENSMUSG00000044201	
ENSMUSG00000042596	ENSDARG00000023272
ENSMUSG00000076163	
ENSMUSG00000096993	
ENSMUSG00000048544	
ENSMUSG00000104524	
ENSMUSG00000084446	
ENSMUSG00000039048	ENSDARG00000099705
ENSMUSG00000091296	
ENSMUSG00000073607	
ENSMUSG00000040434	ENSDARG00000017058
ENSMUSG00000075591	
ENSMUSG00000099799	
ENSMUSG00000107874	
ENSMUSG00000103432	
ENSMUSG00000087100	
ENSMUSG00000063524	ENSDARG00000022456
ENSMUSG00000031847	
ENSMUSG00000042962	
ENSMUSG00000050545	ENSDARG00000042936
ENSMUSG00000065768	
ENSMUSG00000023247	
ENSMUSG00000108696	
ENSMUSG00000031879	ENSDARG00000052010
ENSMUSG00000028514	ENSDARG00000059925
ENSMUSG00000024246	ENSDARG00000093070
ENSMUSG00000036499	ENSDARG00000062868
ENSMUSG00000080348	
ENSMUSG00000085162	
ENSMUSG00000086632	
ENSMUSG00000048138	ENSDARG00000015072
ENSMUSG00000031651	
ENSMUSG00000104026	
ENSMUSG00000089836	
ENSMUSG00000080935	
ENSMUSG00000021294	ENSDARG00000042368
ENSMUSG00000021294	ENSDARG00000015016
ENSMUSG00000040605	ENSDARG00000044781
ENSMUSG00000043289	ENSDARG00000043912
ENSMUSG00000064588	
ENSMUSG00000019872	ENSDARG00000053119
ENSMUSG00000090863	
ENSMUSG00000081614	
ENSMUSG00000104805	
ENSMUSG00000107317	
ENSMUSG00000086150	
ENSMUSG00000083755	
ENSMUSG00000054412	
ENSMUSG00000094322	ENSDARG00000096376
ENSMUSG00000094322	ENSDARG00000096424
ENSMUSG00000094322	ENSDARG00000096406
ENSMUSG00000063230	
ENSMUSG00000067529	
ENSMUSG00000064778	ENSDARG00000081030
ENSMUSG00000064778	ENSDARG00000082833
ENSMUSG00000082022	
ENSMUSG00000025407	ENSDARG00000052131
ENSMUSG00000098628	
ENSMUSG00000105353	
ENSMUSG00000007908	ENSDARG00000088740
ENSMUSG00000073969	
ENSMUSG00000038520	ENSDARG00000005927
ENSMUSG00000107785	
ENSMUSG00000037446	ENSDARG00000078210
ENSMUSG00000037446	ENSDARG00000075295
ENSMUSG00000037446	ENSDARG00000100478
ENSMUSG00000045140	ENSDARG00000079244
ENSMUSG00000104433	
ENSMUSG00000054161	ENSDARG00000089489
ENSMUSG00000072419	
ENSMUSG00000099172	
ENSMUSG00000091519	
ENSMUSG00000006134	ENSDARG00000028699
ENSMUSG00000096741	
ENSMUSG00000103178	
ENSMUSG00000079357	
ENSMUSG00000040652	ENSDARG00000059815
ENSMUSG00000040652	ENSDARG00000045929
ENSMUSG00000048058	ENSDARG00000078600
ENSMUSG00000031482	ENSDARG00000062271
ENSMUSG00000031482	ENSDARG00000063539
ENSMUSG00000029212	ENSDARG00000076127
ENSMUSG00000100709	
ENSMUSG00000089972	
ENSMUSG00000094892	
ENSMUSG00000071632	ENSDARG00000092360
ENSMUSG00000103522	
ENSMUSG00000108797	
ENSMUSG00000047149	
ENSMUSG00000035356	ENSDARG00000102097
ENSMUSG00000020949	ENSDARG00000098059
ENSMUSG00000093376	
ENSMUSG00000108711	
ENSMUSG00000094270	
ENSMUSG00000032261	ENSDARG00000036878
ENSMUSG00000077693	
ENSMUSG00000021671	ENSDARG00000059982
ENSMUSG00000031508	ENSDARG00000037100
ENSMUSG00000031508	ENSDARG00000004771
ENSMUSG00000073652	
ENSMUSG00000024353	
ENSMUSG00000100524	
ENSMUSG00000087867	
ENSMUSG00000026322	ENSDARG00000061940
ENSMUSG00000095240	
ENSMUSG00000099260	
ENSMUSG00000107995	
ENSMUSG00000042599	ENSDARG00000018111
ENSMUSG00000042599	ENSDARG00000018559
ENSMUSG00000021368	ENSDARG00000029581
ENSMUSG00000102793	
ENSMUSG00000043873	ENSDARG00000075745
ENSMUSG00000043873	ENSDARG00000093193
ENSMUSG00000043873	ENSDARG00000009612
ENSMUSG00000043873	ENSDARG00000099185
ENSMUSG00000043873	ENSDARG00000008541
ENSMUSG00000043873	ENSDARG00000100635
ENSMUSG00000107821	
ENSMUSG00000095567	ENSDARG00000001754
ENSMUSG00000085172	
ENSMUSG00000047719	ENSDARG00000013009
ENSMUSG00000098992	
ENSMUSG00000087512	
ENSMUSG00000026615	ENSDARG00000060494
ENSMUSG00000022210	ENSDARG00000021135
ENSMUSG00000049811	ENSDARG00000089742
ENSMUSG00000108403	
ENSMUSG00000059208	ENSDARG00000061735
ENSMUSG00000089963	
ENSMUSG00000101817	
ENSMUSG00000066543	
ENSMUSG00000023999	ENSDARG00000053240
ENSMUSG00000078117	
ENSMUSG00000092891	
ENSMUSG00000077647	
ENSMUSG00000065469	
ENSMUSG00000057000	ENSDARG00000055076
ENSMUSG00000057000	ENSDARG00000086017
ENSMUSG00000003410	ENSDARG00000014420
ENSMUSG00000081812	
ENSMUSG00000108064	
ENSMUSG00000034177	ENSDARG00000099935
ENSMUSG00000074824	ENSDARG00000097244
ENSMUSG00000074824	ENSDARG00000077205
ENSMUSG00000074824	ENSDARG00000089142
ENSMUSG00000031887	ENSDARG00000036057
ENSMUSG00000027540	ENSDARG00000007923
ENSMUSG00000046755	
ENSMUSG00000087346	
ENSMUSG00000045009	ENSDARG00000097323
ENSMUSG00000105490	
ENSMUSG00000024963	ENSDARG00000024090
ENSMUSG00000103536	
ENSMUSG00000021583	ENSDARG00000013024
ENSMUSG00000021583	ENSDARG00000021859
ENSMUSG00000107744	
ENSMUSG00000081979	
ENSMUSG00000079633	
ENSMUSG00000003527	ENSDARG00000060922
ENSMUSG00000046615	
ENSMUSG00000083484	
ENSMUSG00000005628	ENSDARG00000020890
ENSMUSG00000022306	ENSDARG00000100560
ENSMUSG00000022306	ENSDARG00000040123
ENSMUSG00000038274	ENSDARG00000099022
ENSMUSG00000038274	ENSDARG00000043663
ENSMUSG00000045699	
ENSMUSG00000095387	
ENSMUSG00000070837	ENSDARG00000037640
ENSMUSG00000101207	
ENSMUSG00000074968	ENSDARG00000058015
ENSMUSG00000080797	
ENSMUSG00000096774	
ENSMUSG00000087332	
ENSMUSG00000046168	
ENSMUSG00000053062	ENSDARG00000079071
ENSMUSG00000053062	ENSDARG00000058996
ENSMUSG00000090552	
ENSMUSG00000065198	
ENSMUSG00000093896	
ENSMUSG00000022360	ENSDARG00000076590
ENSMUSG00000098112	ENSDARG00000003219
ENSMUSG00000098112	ENSDARG00000010255
ENSMUSG00000104442	
ENSMUSG00000001909	ENSDARG00000010978
ENSMUSG00000095717	ENSDARG00000057912
ENSMUSG00000004031	
ENSMUSG00000089713	
ENSMUSG00000099092	
ENSMUSG00000017734	ENSDARG00000074904
ENSMUSG00000042115	ENSDARG00000061000
ENSMUSG00000105015	
ENSMUSG00000058351	ENSDARG00000089921
ENSMUSG00000076430	ENSDARG00000101611
ENSMUSG00000096792	
ENSMUSG00000065155	ENSDARG00000082229
ENSMUSG00000065155	ENSDARG00000103431
ENSMUSG00000065155	ENSDARG00000100756
ENSMUSG00000065155	ENSDARG00000099460
ENSMUSG00000065155	ENSDARG00000104514
ENSMUSG00000065155	ENSDARG00000091853
ENSMUSG00000065155	ENSDARG00000080314
ENSMUSG00000065155	ENSDARG00000099553
ENSMUSG00000065155	ENSDARG00000102652
ENSMUSG00000065155	ENSDARG00000104533
ENSMUSG00000065155	ENSDARG00000088206
ENSMUSG00000065155	ENSDARG00000081439
ENSMUSG00000065155	ENSDARG00000104455
ENSMUSG00000065155	ENSDARG00000103354
ENSMUSG00000065155	ENSDARG00000101981
ENSMUSG00000065155	ENSDARG00000101834
ENSMUSG00000065155	ENSDARG00000105262
ENSMUSG00000065155	ENSDARG00000101940
ENSMUSG00000065155	ENSDARG00000099338
ENSMUSG00000065155	ENSDARG00000101647
ENSMUSG00000065155	ENSDARG00000101342
ENSMUSG00000065155	ENSDARG00000101354
ENSMUSG00000065155	ENSDARG00000099777
ENSMUSG00000065155	ENSDARG00000080856
ENSMUSG00000065155	ENSDARG00000082006
ENSMUSG00000065155	ENSDARG00000090868
ENSMUSG00000065155	ENSDARG00000086563
ENSMUSG00000065155	ENSDARG00000105132
ENSMUSG00000065155	ENSDARG00000103945
ENSMUSG00000065155	ENSDARG00000098961
ENSMUSG00000065155	ENSDARG00000100005
ENSMUSG00000065155	ENSDARG00000100517
ENSMUSG00000065155	ENSDARG00000080979
ENSMUSG00000065155	ENSDARG00000080138
ENSMUSG00000065155	ENSDARG00000103233
ENSMUSG00000065155	ENSDARG00000083527
ENSMUSG00000065155	ENSDARG00000099662
ENSMUSG00000065155	ENSDARG00000105076
ENSMUSG00000065155	ENSDARG00000088070
ENSMUSG00000065155	ENSDARG00000104799
ENSMUSG00000065155	ENSDARG00000102993
ENSMUSG00000065155	ENSDARG00000102775
ENSMUSG00000065155	ENSDARG00000083218
ENSMUSG00000065155	ENSDARG00000098307
ENSMUSG00000065155	ENSDARG00000098251
ENSMUSG00000065155	ENSDARG00000100840
ENSMUSG00000065155	ENSDARG00000103808
ENSMUSG00000065155	ENSDARG00000090287
ENSMUSG00000065155	ENSDARG00000100365
ENSMUSG00000065155	ENSDARG00000087684
ENSMUSG00000065155	ENSDARG00000084068
ENSMUSG00000065155	ENSDARG00000098619
ENSMUSG00000065155	ENSDARG00000099033
ENSMUSG00000065155	ENSDARG00000080024
ENSMUSG00000065155	ENSDARG00000099912
ENSMUSG00000065155	ENSDARG00000101303
ENSMUSG00000099359	
ENSMUSG00000083316	
ENSMUSG00000104082	
ENSMUSG00000102926	
ENSMUSG00000021798	ENSDARG00000099974
ENSMUSG00000020547	ENSDARG00000035918
ENSMUSG00000028294	ENSDARG00000021997
ENSMUSG00000081820	
ENSMUSG00000078197	
ENSMUSG00000091700	
ENSMUSG00000028669	ENSDARG00000098600
ENSMUSG00000098979	
ENSMUSG00000038848	ENSDARG00000016447
ENSMUSG00000030001	ENSDARG00000087166
ENSMUSG00000104630	
ENSMUSG00000100698	
ENSMUSG00000015837	ENSDARG00000075014
ENSMUSG00000087892	
ENSMUSG00000024678	ENSDARG00000095695
ENSMUSG00000024678	ENSDARG00000093546
ENSMUSG00000024678	ENSDARG00000043802
ENSMUSG00000024678	ENSDARG00000097527
ENSMUSG00000024678	ENSDARG00000092593
ENSMUSG00000024678	ENSDARG00000043798
ENSMUSG00000024678	ENSDARG00000014024
ENSMUSG00000024678	ENSDARG00000092204
ENSMUSG00000024678	ENSDARG00000020548
ENSMUSG00000024678	ENSDARG00000093512
ENSMUSG00000024678	ENSDARG00000028659
ENSMUSG00000024678	ENSDARG00000007018
ENSMUSG00000024678	ENSDARG00000094809
ENSMUSG00000024678	ENSDARG00000091970
ENSMUSG00000024678	ENSDARG00000043796
ENSMUSG00000024678	ENSDARG00000094854
ENSMUSG00000024678	ENSDARG00000094643
ENSMUSG00000024678	ENSDARG00000053561
ENSMUSG00000024678	ENSDARG00000053563
ENSMUSG00000024678	ENSDARG00000054898
ENSMUSG00000084756	
ENSMUSG00000082492	
ENSMUSG00000042396	ENSDARG00000020841
ENSMUSG00000021214	
ENSMUSG00000086472	
ENSMUSG00000047090	
ENSMUSG00000079963	
ENSMUSG00000106168	
ENSMUSG00000107623	
ENSMUSG00000008874	ENSDARG00000104788
ENSMUSG00000086694	
ENSMUSG00000095847	
ENSMUSG00000033392	ENSDARG00000020345
ENSMUSG00000052271	ENSDARG00000045166
ENSMUSG00000034303	ENSDARG00000067517
ENSMUSG00000069080	
ENSMUSG00000038564	ENSDARG00000041870
ENSMUSG00000098033	
ENSMUSG00000029761	ENSDARG00000086391
ENSMUSG00000097241	
ENSMUSG00000105934	
ENSMUSG00000035785	
ENSMUSG00000097918	
ENSMUSG00000083655	
ENSMUSG00000032456	ENSDARG00000077034
ENSMUSG00000054452	ENSDARG00000019588
ENSMUSG00000054452	ENSDARG00000021805
ENSMUSG00000103155	
ENSMUSG00000070526	
ENSMUSG00000026457	ENSDARG00000002912
ENSMUSG00000026457	ENSDARG00000042717
ENSMUSG00000084220	
ENSMUSG00000083977	
ENSMUSG00000100098	
ENSMUSG00000085996	
ENSMUSG00000104130	
ENSMUSG00000048787	ENSDARG00000011493
ENSMUSG00000096635	
ENSMUSG00000103890	
ENSMUSG00000057163	ENSDARG00000042993
ENSMUSG00000087495	
ENSMUSG00000082375	
ENSMUSG00000098779	
ENSMUSG00000044292	
ENSMUSG00000022523	ENSDARG00000027957
ENSMUSG00000022523	ENSDARG00000062542
ENSMUSG00000047678	ENSDARG00000104766
ENSMUSG00000101661	
ENSMUSG00000092704	ENSDARG00000083638
ENSMUSG00000092704	ENSDARG00000081015
ENSMUSG00000092704	ENSDARG00000082384
ENSMUSG00000092704	ENSDARG00000082127
ENSMUSG00000020651	ENSDARG00000069431
ENSMUSG00000082220	
ENSMUSG00000026353	
ENSMUSG00000068113	ENSDARG00000051857
ENSMUSG00000096109	
ENSMUSG00000028859	ENSDARG00000045959
ENSMUSG00000105143	
ENSMUSG00000108469	
ENSMUSG00000005355	
ENSMUSG00000087602	
ENSMUSG00000088598	
ENSMUSG00000039236	
ENSMUSG00000042303	ENSDARG00000019038
ENSMUSG00000023132	
ENSMUSG00000038302	ENSDARG00000011466
ENSMUSG00000082960	
ENSMUSG00000103742	
ENSMUSG00000049892	ENSDARG00000019274
ENSMUSG00000033713	ENSDARG00000043553
ENSMUSG00000022748	ENSDARG00000004727
ENSMUSG00000061777	
ENSMUSG00000026229	ENSDARG00000003189
ENSMUSG00000021025	ENSDARG00000005481
ENSMUSG00000021025	ENSDARG00000007693
ENSMUSG00000103774	
ENSMUSG00000088480	
ENSMUSG00000060534	ENSDARG00000104282
ENSMUSG00000039710	
ENSMUSG00000100497	
ENSMUSG00000104182	
ENSMUSG00000020253	
ENSMUSG00000026308	ENSDARG00000076094
ENSMUSG00000096805	
ENSMUSG00000072381	
ENSMUSG00000096487	
ENSMUSG00000087746	ENSDARG00000083638
ENSMUSG00000087746	ENSDARG00000081015
ENSMUSG00000087746	ENSDARG00000082384
ENSMUSG00000087746	ENSDARG00000082127
ENSMUSG00000032024	ENSDARG00000003145
ENSMUSG00000097971	
ENSMUSG00000096719	
ENSMUSG00000002633	ENSDARG00000068567
ENSMUSG00000002633	ENSDARG00000038867
ENSMUSG00000092458	
ENSMUSG00000031212	
ENSMUSG00000103253	
ENSMUSG00000021076	ENSDARG00000038432
ENSMUSG00000092666	
ENSMUSG00000089987	
ENSMUSG00000107071	ENSDARG00000073923
ENSMUSG00000005481	ENSDARG00000006225
ENSMUSG00000005481	ENSDARG00000015111
ENSMUSG00000037206	ENSDARG00000051875
ENSMUSG00000103329	
ENSMUSG00000047139	
ENSMUSG00000011382	ENSDARG00000019081
ENSMUSG00000011382	ENSDARG00000028336
ENSMUSG00000108651	
ENSMUSG00000095852	ENSDARG00000014244
ENSMUSG00000093959	
ENSMUSG00000106536	
ENSMUSG00000081898	
ENSMUSG00000070570	ENSDARG00000090106
ENSMUSG00000070570	ENSDARG00000016480
ENSMUSG00000103097	
ENSMUSG00000102992	
ENSMUSG00000087244	
ENSMUSG00000088710	
ENSMUSG00000082876	
ENSMUSG00000032763	ENSDARG00000017126
ENSMUSG00000094745	
ENSMUSG00000003341	ENSDARG00000042285
ENSMUSG00000021176	ENSDARG00000043740
ENSMUSG00000082927	
ENSMUSG00000085068	
ENSMUSG00000022365	ENSDARG00000021905
ENSMUSG00000100488	
ENSMUSG00000090338	
ENSMUSG00000106252	
ENSMUSG00000021301	ENSDARG00000100958
ENSMUSG00000021301	ENSDARG00000004291
ENSMUSG00000094928	
ENSMUSG00000073608	
ENSMUSG00000074553	
ENSMUSG00000084247	
ENSMUSG00000108255	
ENSMUSG00000085312	
ENSMUSG00000075289	
ENSMUSG00000020513	ENSDARG00000058219
ENSMUSG00000060090	ENSDARG00000044339
ENSMUSG00000069816	
ENSMUSG00000019864	ENSDARG00000031366
ENSMUSG00000052865	
ENSMUSG00000020703	
ENSMUSG00000101503	
ENSMUSG00000081716	
ENSMUSG00000021919	ENSDARG00000015854
ENSMUSG00000023939	ENSDARG00000068886
ENSMUSG00000088075	
ENSMUSG00000102547	
ENSMUSG00000074776	
ENSMUSG00000077220	
ENSMUSG00000107016	
ENSMUSG00000024730	ENSDARG00000095695
ENSMUSG00000024730	ENSDARG00000093546
ENSMUSG00000024730	ENSDARG00000043802
ENSMUSG00000024730	ENSDARG00000097527
ENSMUSG00000024730	ENSDARG00000092593
ENSMUSG00000024730	ENSDARG00000043798
ENSMUSG00000024730	ENSDARG00000014024
ENSMUSG00000024730	ENSDARG00000092204
ENSMUSG00000024730	ENSDARG00000020548
ENSMUSG00000024730	ENSDARG00000093512
ENSMUSG00000024730	ENSDARG00000028659
ENSMUSG00000024730	ENSDARG00000007018
